FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr,a_count,contains_a
DE000KA3X532,PERNO  205TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3X5P0,ESILO  160TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3X5R6,PERNO  205TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3XYR5,PERNO  200TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3XZK7,PERNO  200TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3Y7M2,MICHL  125TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YAN2,PERNO  210TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YAR3,VINCI  112TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YAS1,VINCI  120TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YBK6,PERNO  210TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YBP5,VINCI  112TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3YBQ3,VINCI  120TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA3ZC16,DANON   90TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA3ZH29,CAC40 6500TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA3ZHR5,AMAZO 1550TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA437L8,"Citigroup Global Mkts Europe MiniS O.End Peugeot 25,74",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47254,AMAZO 1400TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA474M9,ABN     18TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA474X6,URW    160TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA475L8,AALB    44TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA476M4,PHILP   50TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA476N2,PHILP   52TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA477C3,PHILP   50TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA47TD9,VOPAK   60TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47TG2,UNA     60TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47U72,HEINK  115TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA47VZ8,AKZO   100TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47Y03,VOPAK   56TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47Z02,TESLA  285TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47Z36,TESLA  300TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47ZE4,BABAK  165TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA47ZW6,DAX  14800TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA47ZZ9,GOLD  1420TL OPENC,RFTTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48153,VOPAK   60TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA482A7,DAX  14800TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48BH6,KBC     80TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48E22,AKZO   100TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48FA2,KBC     80TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48H03,ESTX  4000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48LC6,ADYEN  625TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48LD4,ADYEN  650TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48M06,OCI     20TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48M14,PEUGO   24TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48MX0,NTFLX  280TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48N21,ESTX  4000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48SE7,TESLA  335TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48SF4,TESLA  340TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48SQ1,DJIND33000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48SY5,B4B     15TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48TM8,TECDX 3800TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48VU7,UMICO   50TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48WM2,IBEX 11000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48XF4,AEX    690TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48XG2,AEX    700TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA48YU1,UMICO   50TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA48ZY0,DJIND34000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49060,SP500 4000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA492D0,VOW    190TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA492E8,VOW    200TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA493P2,DAX  14800TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA495B7,TECDX 4000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA498F2,PEUGO   22TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA498H8,PHILP   54TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA498K2,SANOF  110TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA499V7,ADS   317.TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49A82,B4B     14TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49AA1,VOW    180TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49AB9,VOW    185TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49AY1,TECDX 3600TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49CH2,PEUGO   22TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49CL4,PHILP   52TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49CQ3,SANOF  110TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49DT5,DJIND33000TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49EU1,NKOYJ  4.5TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49EV9,WOLTE   85TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49FM5,PEUGO   24TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49FV6,WOLTE   85TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49GH3,NTFLX  280TL OPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49HF5,AIRBU  140TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49QK6,VOW    175TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49R67,ADS  317.3TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49RF4,VOW    180TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49RG2,VOW    190TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49T57,UMICO   58TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49V53,UMICO   54TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49XH8,AEX    685TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49XK2,AEX    695TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49XM8,AEX    710TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49XN6,AEX    720TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49Y19,AEX    685TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49Y35,AEX    695TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49Y43,AEX    700TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49Y50,AEX    710TS OPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA49YL8,UMICO   48TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49YM6,UMICO   52TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49ZK7,PHILP   54TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA49ZM3,UMICO   52TS OPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA50J48,"Citigroup Global Mkts Europe TuBear O.End Peugeot 23,8968",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50J55,"Citigroup Global Mkts Europe TuBear O.End Peugeot 24,1335",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50J63,"Citigroup Global Mkts Europe TuBear O.End Peugeot 24,37",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50J71,"Citigroup Global Mkts Europe TuBear O.End Peugeot 24,6067",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50J89,"Citigroup Global Mkts Europe TuBear O.End Peugeot 24,8431",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50J97,"Citigroup Global Mkts Europe TuBear O.End Peugeot 25,0797",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA50WK2,"Citigroup Global Mkts Europe MiniS O.End Peugeot 23,66",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA50WL0,"Citigroup Global Mkts Europe MiniS O.End Peugeot 24,14",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA50WM8,"Citigroup Global Mkts Europe MiniS O.End Peugeot 24,61",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA50WN6,"Citigroup Global Mkts Europe MiniS O.End Peugeot 24,85",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA50WP1,"Citigroup Global Mkts Europe MiniS O.End Peugeot 25,08",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA50WQ9,"Citigroup Global Mkts Europe MiniS O.End Peugeot 25,32",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA57GD5,"Citigroup Global Mkts Europe MiniS O.End Dialog 51,11",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA57GD5,Dialog Semiconductor Mini Short,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5F0U1,DANON   82TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5F336,NTFLX  260TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5FBE3,AMAZO 1500TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA5FBP9,DANON   82TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5FBQ7,DANON   86TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5FC18,NTFLX  200TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5FPZ8,BOUYG   44TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5FU57,DANON   86TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5G8P3,CAC40 6225TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GGX0,AMD     28TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GGY8,BOUYG   46TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5GHP4,AMD     28TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GLH3,CAC40 6275TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GPZ6,VOW    200TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5GSE5,ILIAD   85TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GSF2,ILIAD   90TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GSY3,ILIAD   90TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GV71,DANON   78TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GV89,DANON   80TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GVZ4,AMD     30TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GWS7,AMD     30TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GWX7,DANON   78TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5GWY5,DANON   80TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5H0D5,UBISF   36TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HDT3,BOEIN  380TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HDY3,DANON   76TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5HE06,DANON   76TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5HEF0,VALEO   38TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5HR27,BKAMC   37TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5HXG8,AMAZO 1400TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA5HY28,ARKMA  110TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA5HYS1,UBISF   35TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HYT9,UBISF   40TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HYU7,UBISF   42TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HYY9,VOW    210TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA5HZX8,TESLA  260TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA5ZA24,"Citigroup Global Mkts Europe TuBear O.End Peugeot 25,3133",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA63E14,"Citigroup Global Mkts Europe MiniS O.End Peugeot 23,76",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA63E22,"Citigroup Global Mkts Europe MiniS O.End Peugeot 24,24",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA67WY7,"Citigroup Global Mkts Europe TuBear O.End Peugeot 25,4386",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA6B8D3,"Citigroup Global Mkts Europe TuBear O.End Dialog 50,2339",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA6B8D3,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA6B8E1,"Citigroup Global Mkts Europe TuBear O.End Dialog 51,1816",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA6B8E1,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA6H3G1,MICHL  130TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6H3Q0,UBISF   44TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6H3R8,UBISF   46TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6H4D6,MICHL  130TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6H4N5,UBISF   44TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6H4P0,UBISF   46TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6J104,MICHL  135TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6J1Q2,ARKMA  115TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA6J1R0,AMD     34TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6J3A2,ARKMA  115TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA6J3B0,AMD     34TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6J3S4,MICHL  135TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6J6C1,CAC40 6275TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6J6R9,BKAMC   38TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6J6Y5,VINCI  112TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6J6Z2,VINCI  120TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6J7F2,BKAMC   38TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6J7K2,VINCI  114TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6JA64,AMD     32TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6JB97,UBISF   48TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6JBG8,UBISF   48TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6JBW5,AMD     32TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6JRQ3,NTFLX  280TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6JSU3,NTFLX  280TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6K1T3,CAC40 6800TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6KE18,MICHL  140TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KFY0,MICHL  140TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KJB0,BKAMC   39TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6KJJ3,VOW    220TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KPP7,SAFRN  175TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6KSN6,MICHL  120TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KU18,VINCI  114TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KXN6,AMD     36TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6KXR7,ESILO  165TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KXY3,VINCI  116TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KYA1,AMD     36TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6KYC7,ESILO  165TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6KYL8,VINCI  116TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6LFC4,UBISF   50TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6LFU6,TOTAL   58TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6LFW2,UBISF   50TCIOPENC,RFSTCM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA6LG23,CAC40 6500TPIOPENC,RFITPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6P4Q8,"Citigroup Global Mkts Europe MiniS O.End Peugeot 24,43",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA6Z878,"Citigroup Global Mkts Europe MiniS O.End Peugeot 23,99",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA71D72,"Citigroup Global Mkts Europe MiniS O.End Dialog 50,08",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA71D72,Dialog Semiconductor Mini Short,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA71VJ2,"Citigroup Global Mkts Europe TuBear O.End Dialog 49,4019",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA71VJ2,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA71VK0,"Citigroup Global Mkts Europe TuBear O.End Dialog 50,1181",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA71VK0,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA73RL2,"Citigroup Global Mkts Europe TuBear O.End Dialog 50,3755",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA73RL2,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA76246,"Citigroup Global Mkts Europe TuBear O.End Dialog 49,6716",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA76246,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA76E43,"Citigroup Global Mkts Europe TuBear O.End Dialog 50,6204",RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,3,YES
DE000KA76E43,Dialog Semiconductor Open End Turbo Bear,RFSTPB,False,EUR,6TJCK1B7E7UTXP528Y04,2,YES
DE000KA77046,SANOF  105TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA771K2,SANOF  105TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA773L6,BKAMC   37TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA776N5,BKAMC   40TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
DE000KA77WT6,VIVEN   29TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA78499,KER    680TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA784P4,BOUYG   44TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,0,NO
DE000KA784U4,FRCIA   50TPIOPENC,RFSTPM,False,EUR,6TJCK1B7E7UTXP528Y04,1,YES
